IMG Genome ID 	Culture Collection	Genome Name	Domain	Phylum	Class	Order	Family	Genome Size (bp)	Gene Count	CDS Count	% Coding Bases	% G+C	No. of Scaffolds	Check M Completeness (%)	Gap (%)	N/L50	N/L90	CDS in KEGG	% CDS in KEGG	CDS in COG	% CDS in COG	CDS in Pfam	% CDS in Pfam	GenBank ID/Accession
2503538010	DSMZ	Coriobacterium glomerans PW2, DSM 20642	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	2115681	1858	1804	88.83	60.39	1	100	0	1/2116 KB	1/2116 KB	680	37.69	1342	74.39	1542	85.48	CP002628
2504136006	DSMZ	Desulfobacca acetoxidans ASRB2, DSM 11109	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	3282536	3023	2969	86.35	52.89	1	98.71	0	1/3283 KB	1/3283 KB	863	29.07	1831	61.67	2345	78.98	CP002629
2504643006	DSMZ	Marinithermus hydrothermalis T1, DSM 14884	Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	2269167	2310	2251	93.84	68.08	1	98.72	0	1/2269 KB	1/2269 KB	836	37.14	1631	72.46	1917	85.16	CP002630
2504557012	DSMZ	Treponema succinifaciens 6091, DSM 2489	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	2897425	2786	2723	90.86	39.13	2	100	0	1/2732 KB	1/2732 KB	656	24.09	1447	53.14	1978	72.64	CP002631, CP002632
2504557006	DSMZ	Selenomonas sputigena DSM 20758	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	2568361	2366	2298	90.16	57.11	1	100	0	1/2568 KB	1/2568 KB	814	35.42	1617	70.37	1958	85.20	CP002637
2503904012	DSMZ	Sphaerochaeta coccoides SPN1, DSM 17374	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	2227296	1924	1866	90.76	50.56	1	98.85	0	1/2227 KB	1/2227 KB	715	38.32	1345	72.08	1575	84.41	CP002659
2505119042	DSMZ	Thermodesulfatator indicus CIR29812, DSM 15286	Bacteria	Thermodesulfobacteria	Thermodesulfobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	2322224	2291	2233	91.67	42.43	1	99.45	0	1/2322 KB	1/2322 KB	786	35.20	1559	69.82	1912	85.62	CP002683
2504756018	DSMZ	Porphyromonas asaccharolytica VPI 4198, DSM 20707	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	2186370	1777	1722	88.30	52.47	1	99.92	0	1/2186 KB	1/2186 KB	530	30.78	1028	59.70	1389	80.66	CP002689
2504756006	DSMZ	Thermodesulfobium narugense Na82, DSM 14796	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermodesulfobiaceae	1898865	1910	1854	93.49	33.87	1	98.28	0	1/1899 KB	1/1899 KB	720	38.83	1375	74.16	1611	86.89	CP002690
2504756004	DSMZ	Haliscomenobacter hydrossis O, DSM 1100	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae	8771651	6918	6858	89.44	47.1	4	99.49	0	1/8372 KB	1/8372 KB	1041	15.18	3275	47.75	4980	72.62	CP002691, CP002692, CP002693, CP002694
650716100	DSMZ	Treponema brennaborense DD5/3, DSM 12168	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	3055580	2648	2587	91.74	51.47	1	100	0	1/3056 KB	1/3056 KB	800	30.92	1671	64.59	2085	80.60	CP002696
2505679005	DSMZ	Pyrolobus fumarii 1A, DSM 11204	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Pyrodictiaceae	1843267	2038	1986	88.23	54.9	1	99.05	0	1/1843 KB	1/1843 KB	531	26.74	1116	56.19	1326	66.77	CP002838
2505679008	DSMZ	Flexistipes sinusarabici MAS10, DSM 4947	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	2526590	2399	2346	89.24	38.29	1	99.14	0	1/2527 KB	1/2527 KB	803	34.23	1668	71.10	2045	87.17	CP002858
2505679030	DSMZ	Runella slithyformis LSU4, DSM 19594	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	6919729	6025	5974	89.23	46.42	6	100	0	1/6569 KB	1/6569 KB	1019	17.06	3031	50.74	4430	74.15	CP002859, CP002860, CP002861, CP002862, CP002863, CP002864
2505679006	DSMZ	Treponema caldaria H1, DSM 7334	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	3239340	2928	2869	93.38	45.58	1	97.73	0	1/3239 KB	1/3239 KB	917	31.96	1883	65.63	2334	81.35	CP002868
2506381022	DSMZ	Spirochaeta thermophila Z-1203, DSM 6578	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	2560222	2350	2296	94.58	60.92	1	99.2	0	1/2560 KB	1/2560 KB	800	34.84	1597	69.56	1945	84.71	CP002903
2506381023	DSMZ	Cyclobacterium marinum Raj, DSM 745	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	6221273	5151	5101	87.54	38.15	1	100	0	1/6221 KB	1/6221 KB	913	17.90	2675	52.44	3868	75.83	CP002955
2506520013	DSMZ	Turneriella parva H, DSM 21527	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Leptospiraceae	4409302	4214	4169	92.14	53.63	2	95.51	0	1/4384 KB	1/4384 KB	920	22.07	2137	51.26	2886	69.23	CP002959, CP002960
2506485001	DSMZ	Emticicia oligotrophica GPTSA100-15, DSM 17448	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	5220361	4365	4317	89.65	35.58	6	100	0	1/4798 KB	1/4798 KB	913	21.15	2462	57.03	3471	80.40	CP002961, CP002962, CP002963, CP002964, CP002965, CP002966
2505679007	DSMZ	Muricauda ruestringensis B1, DSM 13258	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	3842422	3525	3478	91.09	41.36	1	99.67	0	1/3842 KB	1/3842 KB	780	22.43	1972	56.70	2745	78.92	CP002999
2505119043	DSMZ	Thermovirga lienii Cas60314, DSM 17291	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	1999646	1973	1914	93.62	47.06	2	100	0	1/1968 KB	1/1968 KB	758	39.60	1490	77.85	1705	89.08	CP003096, CP003097
2508501098	DSMZ	Owenweeksia hongkongensis DSM 17368	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	4000057	3563	3518	92.07	40.23	1	100	0	1/4000 KB	1/4000 KB	714	20.30	1822	51.79	2583	73.42	CP003156
2506520016	DSMZ	Niastella koreensis GR20-10, DSM 17620	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	9033684	7444	7366	88.65	44.87	1	100	0	1/9034 KB	1/9034 KB	1223	16.60	3529	47.91	5401	73.32	CP003178
2506520015	DSMZ	Sulfobacillus acidophilus NAL, DSM 10332	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XVII. Incertae Sedis	3557831	3695	3626	90.62	56.75	2	100	0	1/3473 KB	1/3473 KB	1092	30.12	2278	62.82	2833	78.13	CP003179, CP003180
2509601011	DSMZ	Anaerobaculum mobile NGA, DSM 13181	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	2160700	2109	2053	92.96	47.97	1	100	0	1/2161 KB	1/2161 KB	818	39.84	1599	77.89	1825	88.89	CP003198
2509601035	DSMZ	Alistipes finegoldii AHN 2437, DSM 17242	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	3734239	3302	3234	89.70	56.65	1	100	0	1/3734 KB	1/3734 KB	684	21.15	1579	48.82	2401	74.24	CP003274
2509276063	DSMZ	Aequorivita sublithincola QSSC9-3, DSM 14238	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	3520671	3242	3198	90.45	36.19	1	99.62	0	1/3521 KB	1/3521 KB	696	21.76	1718	53.72	2425	75.83	CP003280
2509276058	DSMZ	Belliella baltica BA134, DSM 15883	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	4196595	3879	3826	89.19	36.81	1	100	0	1/4197 KB	1/4197 KB	789	20.62	2067	54.03	2917	76.24	CP003281
2509276057	DSMZ	Spirochaeta africana Z-7692, DSM 8902	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	3285855	2874	2817	94.42	57.77	1	99.2	0	1/3286 KB	1/3286 KB	842	29.89	1738	61.70	2251	79.91	CP003282
2509601001	DSMZ	Ornithobacterium rhinotracheale DSM 15997	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	2399175	2371	2317	91.46	37.22	1	100	0	1/2399 KB	1/2399 KB	567	24.47	1168	50.41	1630	70.35	CP003283
2509276059	DSMZ	Flexibacter litoralis Fx l1, DSM 6794	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	4919337	4090	4030	84.95	30.67	1	100	0	1/4919 KB	1/4919 KB	724	17.97	1785	44.29	2648	65.71	CP003345
2509276020	DSMZ	Echinicola vietnamensis KMM 6221, DSM 17526	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	5608040	4684	4625	87.45	44.75	1	100	0	1/5608 KB	1/5608 KB	906	19.59	2443	52.82	3556	76.89	CP003346
2509276062	DSMZ	Solitalea canadensis USAM 9D, DSM 3403	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	5202069	4490	4416	88.96	37.31	1	100	0	1/5202 KB	1/5202 KB	930	21.06	2389	54.10	3351	75.88	CP003349
2509601034	DSMZ	Frateuria aurantia Kondo 67, DSM 6220	Bacteria	Proteobacteria	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	3603458	3288	3200	88.51	63.4	1	98.68	0	1/3603 KB	1/3603 KB	1016	31.75	2343	73.22	2730	85.31	CP003350
2509601017	DSMZ	Halobacteroides halobius MD-1, DSM 5150	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	2649255	2633	2539	89.98	32.46	1	97.35	0	1/2649 KB	1/2649 KB	849	33.44	1746	68.77	2190	86.25	CP003359
2509601019	DSMZ	Desulfomonile tiedjei DCB-1, DSM 6799	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	6527027	5664	5610	83.68	50.09	2	98.39	0	1/6500 KB	1/6500 KB	1384	24.67	3142	56.01	4110	73.26	CP003360, CP003361
2509601008	DSMZ	Methanomethylovorans hollandica DSM 15978	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	2714013	2732	2666	87.66	41.87	2	100	0	1/2429 KB	2/285 KB	740	27.76	1668	62.57	1977	74.16	CP003362, CP003363
2509601004	DSMZ	Singulisphaera acidiphila MOB10, DSM 18658	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	9755686	7683	7576	84.16	62.23	4	99.61	0	1/9630 KB	1/9630 KB	1258	16.61	3541	46.74	5183	68.41	CP003364, CP003365, CP003366, CP003367
2509276066	DSMZ	Prevotella dentalis ES 2772, DSM 3688	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	3350206	2726	2640	89.89	55.85	4	99.32	0	1/1891 KB	2/1450 KB	629	23.83	1388	52.58	2046	77.50	CP003368, CP003369, CP003370, CP003371
2510065009	DSMZ	Caldisphaera lagunensis IC-154, DSM 15908	Archaea	Crenarchaeota	Thermoprotei	Acidilobales	Caldisphaeraceae	1546846	1591	1528	88.60	30.03	1	98.73	0	1/1547 KB	1/1547 KB	557	36.45	1078	70.55	1192	78.01	CP003378
2510461070	DSMZ	Terriglobus roseus KBS 63, DSM 18391	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	5227858	4399	4338	89.68	60.28	1	100	0	1/5228 KB	1/5228 KB	1076	24.80	2557	58.94	3351	77.25	CP003379
2509276065	DSMZ	Deinococcus peraridilitoris KR-200, DSM 19664	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	4513714	4466	4403	87.91	63.69	3	99.36	0	1/3882 KB	2/557 KB	1050	23.85	2562	58.19	3225	73.25	CP003382, CP003383, CP003384
2506520044	DSMZ	Natronococcus occultus SP4, DSM 3396	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	4314118	4376	4305	86.05	64.66	3	99.93	0	1/4013 KB	1/4013 KB	1007	23.39	2432	56.49	2952	68.57	CP003929, CP003930, CP003931
2512875013	DSMZ	Thermocrinis ruber OC 14/7/2, DSM 23557	Bacteria	Aquificae	Aquificae	Aquificales	Aquificaceae	1521037	1671	1623	96.50	45.19	1	99.59	0	1/1521 KB	1/1521 KB	681	41.96	1223	75.35	1389	85.58	CP007028
2509276067	DSMZ	Barnesiella viscericola C46, DSM 18177	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	3076856	2586	2507	90.13	51.67	1	99.62	0	1/3077 KB	1/3077 KB	651	25.97	1415	56.44	2051	81.81	CP007034
2506783006	DSMZ	Niabella soli JS13-8, DSM 19437	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	4697343	3931	3882	88.90	45.24	1	100	0	1/4697 KB	1/4697 KB	890	22.93	2209	56.90	3122	80.42	CP007035
2512564091	DSMZ	Desulfurella acetivorans A63, DSM 5264	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfurellales	Desulfurellaceae	1819992	1875	1819	95.12	32.08	2	99.18	0.001	1/1816 KB	1/1816 KB	832	45.74	1402	77.08	1633	89.77	CP007051, CP007052
2568526001	DSMZ	Desulfococcus multivorans DSM 2059	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	4384504	3873	3799	87.58	56.84	54	98.39	0.109	9/178 KB	25/45 KB	1074	28.27	2420	63.70	3092	81.39	FUWN00000000
2524614644	DSMZ	Globicatella sulfidifaciens DSM 15739	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	2217648	2000	1960	82.93	35.48	39	97.83	0.149	7/107 KB	20/34 KB	667	34.03	1450	73.98	1703	86.89	FUWO00000000
2524614583	DSMZ	Marinactinospora thermotolerans DSM 45154	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Nocardiopsaceae	5663781	5039	4965	84.93	71.56	37	100	0.079	6/421 KB	15/106 KB	1216	24.49	3120	62.84	3997	80.50	FUWS00000000
2568526006	DSMZ	Garciella nitratireducens DSM 15102	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	2163332	2194	2106	87.83	30.34	26	99.65	0.115	5/143 KB	15/62 KB	776	36.85	1549	73.55	1872	88.89	FUWV00000000
2568526007	DSMZ	Vibrio cincinnatiensis DSM 19608	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	3665830	3380	3277	88.12	43.7	57	98.63	0.045	7/222 KB	18/60 KB	1248	38.08	2588	78.97	2971	90.66	FUXB00000000
2518645616	DSMZ	Megasphaera cerevisiae DSM 20462	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	3152770	3141	3065	87.94	44.78	110	100	0.141	16/60 KB	56/15 KB	925	30.18	1981	64.63	2479	80.88	FUXD00000000
2568526009	DSMZ	Carboxydocella sporoproducens DSM 16521	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XVI. Incertae Sedis	2578924	2779	2666	92.69	49.1	83	99.68	0	13/49 KB	46/18 KB	885	33.20	1754	65.79	2253	84.51	FUXM00000000
2568526003	DSMZ	Lysobacter spongiicola DSM 21749	Bacteria	Proteobacteria	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	3099673	2930	2873	91.40	67.56	31	99.41	0	4/236 KB	14/65 KB	917	31.92	2052	71.42	2465	85.80	FUXP00000000
2568526011	DSMZ	Pseudomonas aeruginosa DSM 50071	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	6283492	5871	5745	89.89	66.48	85	99.68	0	13/155 KB	40/46 KB	1761	30.65	4448	77.42	5110	88.95	FUXR00000000
2568526012	DSMZ	Lactobacillus lindneri DSM 20690	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	1426368	1512	1437	90.08	34.02	31	98.54	0.23	2/349 KB	8/38 KB	526	36.60	1061	73.83	1241	86.36	FUXS00000000
2568526010	DSMZ	Enterovibrio nigricans DSM 22720	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	5037269	4956	4803	87.08	46.62	241	100	0.039	28/51 KB	108/10 KB	1380	28.73	3053	63.56	3876	80.70	FUXU00000000
2568526004	DSMZ	Desulfovibrio bizertensis DSM 18034	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	3266412	2982	2911	88.05	52.09	27	100	0.111	4/321 KB	11/97 KB	913	31.36	1959	67.30	2375	81.59	FUYA00000000
2568526008	DSMZ	Desulfovibrio gracilis DSM 16080	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	3179481	2934	2871	88.57	58.43	53	100	0	5/156 KB	23/28 KB	886	30.86	1901	66.21	2360	82.20	FUYC00000000
2524614863	ATCC	Clostridium halophilum ATCC 49637	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	5802984	5511	5414	85.12	31.1	39	99.29	0.101	6/358 KB	19/64 KB	1474	27.23	3435	63.45	4420	81.64	FUZT00000000
2503982046	DSMZ	Peptoniphilus asaccharolyticus UW 228, DSM 20463	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	2232586	2268	2235	90.44	32.29	17	100	0	1/1358 KB	4/59 KB	573	25.64	1449	64.83	1824	81.61	FWWR01000000
2505679031	DSMZ	Rubrobacter radiotolerans DSM 5868	Bacteria	Actinobacteria	Rubrobacteria	Rubrobacterales	Rubrobacteraceae	3398074	3317	3266	90.44	66.52	4	98.68	0	1/2961 KB	2/236 KB	1036	31.72	2261	69.23	2680	82.06	GCA_900175965
2503538017	DSMZ	Thermanaeromonas toyohensis ToBE, DSM 14490	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	3334024	3396	3331	90.09	49.5	1	100	0	1/3334 KB	1/3334 KB	1099	32.99	2176	65.33	2747	82.47	GCA_900176005
2501915963	DSMZ	Desulfonispora thiosulfatigenes GKNTAUT , DSM 11270	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	2412168	2489	2413	88.41	31.92	31	98.41	0	5/172 KB	14/67 KB	749	31.04	1586	65.73	2036	84.38	GCA_900176035
2516493030	DSMZ	Nitratiruptor tergarcus DSM 16512	Bacteria	Proteobacteria	Epsilonproteobacteria	unclassified	unclassified	1929433	2039	1991	95.22	36.84	2	99.59	0.078	1/1895 KB	1/1895 KB	695	34.91	1325	66.55	1629	81.82	GCA_900176045
2528768223	DSMZ	Pasteurella testudinis DSM 23072	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	2918733	2873	2804	89.64	47.23	69	99.96	0.064	8/101 KB	29/25 KB	979	34.91	2108	75.18	2429	86.63	GCA_900176075
2506520046	DSMZ	Aquiflexum balticum BA160, DSM 16537	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	5987095	5121	5052	88.97	39.39	1	100	0	1/5987 KB	1/5987 KB	907	17.95	2603	51.52	3748	74.19	GCA_900176115
2502422321	DSMZ	Hymenobacter roseosalivarius AA-718, DSM 11622	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	4948485	4432	4391	85.48	56.38	123	99.7	0	18/85 KB	64/22 KB	880	20.04	2188	49.83	3198	72.83	GCA_900176135
2506210005	DSMZ	Sulfobacillus thermosulfidooxidans AT-1, DSM 9293	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XVII. Incertae Sedis	3861015	3875	3805	87.57	49.64	2	100	0.021	1/3612 KB	1/3612 KB	995	26.15	2268	59.61	2871	75.45	GCA_900176145
2529292557	DSMZ	Corynebacterium glucuronolyticum DSM 44120	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	2821142	2663	2600	86.54	59.13	41	99.35	0.015	6/174 KB	19/34 KB	770	29.62	1540	59.23	1910	73.46	GCA_900176155
2509276064	DSMZ	Deinococcus hopiensis KR-140, DSM 18049	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	6650868	6701	6618	83.03	64.86	11	99.15	0.008	2/536 KB	9/291 KB	1190	17.98	3280	49.56	4252	64.25	GCA_900176165
2545824615	ATCC	Bartonella grahamii ATCC 700132	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	2198488	1941	1885	75.74	37.89	66	99.89	0.249	6/118 KB	23/21 KB	617	32.73	1155	61.27	1364	72.36	JACX00000000
2545555862	ATCC	Bartonella vinsonii berkhoffii ATCC 51672	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	1787929	1724	1658	80.44	38.86	64	99.96	0.1	5/141 KB	18/17 KB	595	35.89	1087	65.56	1289	77.74	JACY00000000
2545555866	ATCC	Borrelia coriaceae Co53, ATCC 43381	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Borreliaceae	1575698	1548	1510	85.69	29.16	55	99.19	0.609	3/207 KB	19/14 KB	369	24.44	620	41.06	1054	69.80	JACZ00000000
2545555863	ATCC	Vibrio albensis ATCC 14547	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	3931204	3624	3513	87.86	47.49	62	99.82	0.116	8/148 KB	26/46 KB	1259	35.84	2663	75.80	3140	89.38	JADA00000000
2545555865	ATCC	Bartonella elizabethae F9251, ATCC 49927	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	1963970	1710	1647	76.59	38.24	39	100	0.214	3/280 KB	14/33 KB	592	35.94	1099	66.73	1275	77.41	JADB00000000
2547132469	ATCC	Bartonella clarridgeiae ATCC 51734	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	1492589	1318	1263	83.53	35.59	17	100	0.18	3/255 KB	7/48 KB	579	45.84	1001	79.26	1093	86.54	JADC00000000
2545555869	ATCC	Facklamia sourekii ATCC 700629	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	2068897	2036	1975	90.04	41.4	49	97.81	0.063	10/76 KB	29/26 KB	660	33.42	1407	71.24	1682	85.16	JADD00000000
2546825547	ATCC	Helicobacter pametensis ATCC 51478	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	1435066	1427	1376	95.53	40.08	11	96.36	0.086	2/190 KB	7/77 KB	576	41.86	994	72.24	1173	85.25	JADE00000000
2545555860	ATCC	Brachyspira alvinipulli ATCC 51933	Bacteria	Spirochaetes	Spirochaetia	Brachyspirales	Brachyspiraceae	3420763	3279	3237	89.03	26.79	22	98.4	0.257	4/342 KB	11/71 KB	794	24.53	1624	50.17	2270	70.13	JADF00000000
2540341222	ATCC	Actinomadura oligospora ATCC 43269	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Thermomonosporaceae	9355760	8366	8270	87.99	71.97	34	100	0.027	6/532 KB	16/177 KB	1498	18.11	4728	57.17	6267	75.78	JADG00000000
2540341223	ATCC	Entomoplasma lucivorax ATCC 49196	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Entomoplasmataceae	1103092	1004	967	89.61	30.05	31	99.62	0.031	6/66 KB	15/33 KB	315	32.57	536	55.43	665	68.77	JADH00000000
2540341221	ATCC	Mycoplasma imitans ATCC 51306	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	924460	781	741	90.09	30.47	25	99.25	0.3	4/100 KB	11/22 KB	255	34.41	429	57.89	529	71.39	JADI00000000
2545555854	ATCC	Hallella seregens ATCC 51272	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	3266753	2637	2575	89.58	55.94	58	99.32	0.066	9/127 KB	26/33 KB	633	24.58	1364	52.97	2024	78.60	JADU00000000
2546825535	ATCC	Thermoanaerobacter thermocopriae ATCC 51646	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	2457657	2585	2501	88.82	34.13	55	99.52	0.097	9/103 KB	29/21 KB	812	32.47	1666	66.61	2106	84.21	JADV00000000
2540341200	ATCC	Rhizobium larrymoorei ATCC 51759	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	5163333	4979	4913	87.91	57.2	74	98.78	0.008	10/153 KB	38/32 KB	1562	31.79	3696	75.23	4208	85.65	JADW00000000
2545555820	ATCC	Shewanella fidelis ATCC BAA-318	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	4800633	4243	4153	86.41	42.75	28	99.53	0.088	5/360 KB	15/114 KB	1196	28.80	2839	68.36	3531	85.02	JADX00000000
2540341198	ATCC	Roseomonas gilardii rosea ATCC BAA-691	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	4614301	4287	4221	89.09	70.64	52	100	0.054	5/258 KB	26/40 KB	1379	32.67	3118	73.87	3608	85.48	JADY00000000
2545555856	ATCC	Curvibacter gracilis ATCC BAA-807	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	6748240	6140	6071	90.21	65.98	73	99.84	0.044	8/263 KB	30/55 KB	1804	29.72	4423	72.85	5280	86.97	JADZ00000000
2540341199	ATCC	Balneimonas flocculans ATCC BAA-817	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	4029781	3913	3841	88.62	64.27	30	98.9	0	6/282 KB	14/65 KB	1235	32.15	2762	71.91	3244	84.46	JAEA00000000
2545555857	ATCC	Eubacterium xylanophilum ATCC 35991	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	2579248	2247	2188	91.24	39.77	42	98.66	0.179	7/119 KB	21/50 KB	609	27.83	1349	61.65	1758	80.35	JAEB00000000
2545555858	ATCC	Shewanella colwelliana ATCC 39565	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	4580838	4174	4088	87.32	45.35	59	99.84	0.105	9/172 KB	28/44 KB	1127	27.57	2680	65.56	3411	83.44	JAEC00000000
2548877170	ATCC	Mesoplasma seiffertii ATCC 49495	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Entomoplasmataceae	982933	872	830	91.71	30.29	12	99.62	0.075	2/287 KB	7/36 KB	299	36.02	542	65.30	618	74.46	JAED00000000
2545555808	ATCC	Phaseolibacter flectens ATCC 12775	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	2748442	2526	2437	82.70	44.34	26	90.26	0.038	2/835 KB	9/72 KB	907	37.22	1800	73.86	2102	86.25	JAEE00000000
2546825524	ATCC	Ruminococcus flavefaciens ATCC 19208	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	3587803	3159	3094	88.57	43.1	25	99.66	0.179	3/495 KB	10/150 KB	688	22.24	1728	55.85	2321	75.02	JAEF00000000
